profile,x,y,z,psi_sq_target,sigma_sq,long_count,freq_long,first_event_count,hist_first,in_mask
P1_gaussian,0,14,9,0.000163,0.000217,550,0.091667,0,0.000000,0
P1_gaussian,0,14,10,0.000215,0.000287,521,0.086833,0,0.000000,0
P1_gaussian,0,14,11,0.000254,0.000339,498,0.083000,0,0.000000,0
P1_gaussian,0,14,12,0.000269,0.000358,495,0.082500,0,0.000000,0
P1_gaussian,0,14,13,0.000254,0.000339,482,0.080333,0,0.000000,0
P1_gaussian,0,14,14,0.000215,0.000287,504,0.084000,0,0.000000,0
P1_gaussian,0,14,15,0.000163,0.000217,519,0.086500,0,0.000000,0
P1_gaussian,0,14,16,0.000110,0.000147,551,0.091833,0,0.000000,0
P1_gaussian,0,14,17,0.000067,0.000089,554,0.092333,0,0.000000,0
P1_gaussian,0,14,18,0.000036,0.000048,592,0.098667,0,0.000000,0
P1_gaussian,0,14,19,0.000018,0.000024,593,0.098833,0,0.000000,0
P1_gaussian,0,14,20,0.000008,0.000010,563,0.093833,0,0.000000,0
P1_gaussian,0,14,21,0.000003,0.000004,566,0.094333,0,0.000000,0
P1_gaussian,0,14,22,0.000001,0.000001,549,0.091500,0,0.000000,0
P1_gaussian,0,14,23,0.000000,0.000000,525,0.087500,0,0.000000,0
P1_gaussian,0,15,0,0.000000,0.000000,568,0.094667,0,0.000000,0
P1_gaussian,0,15,1,0.000000,0.000000,557,0.092833,0,0.000000,0
P1_gaussian,0,15,2,0.000001,0.000001,545,0.090833,0,0.000000,0
P1_gaussian,0,15,3,0.000002,0.000003,556,0.092667,0,0.000000,0
P1_gaussian,0,15,4,0.000006,0.000008,580,0.096667,0,0.000000,0
P1_gaussian,0,15,5,0.000013,0.000018,609,0.101500,0,0.000000,0
P1_gaussian,0,15,6,0.000028,0.000037,603,0.100500,0,0.000000,0
P1_gaussian,0,15,7,0.000051,0.000068,566,0.094333,0,0.000000,0
P1_gaussian,0,15,8,0.000084,0.000112,563,0.093833,0,0.000000,0
P1_gaussian,0,15,9,0.000123,0.000165,542,0.090333,0,0.000000,0
P1_gaussian,0,15,10,0.000163,0.000217,539,0.089833,0,0.000000,0
P1_gaussian,0,15,11,0.000192,0.000257,540,0.090000,0,0.000000,0
P1_gaussian,0,15,12,0.000203,0.000271,528,0.088000,0,0.000000,0
P1_gaussian,0,15,13,0.000192,0.000257,502,0.083667,0,0.000000,0
P1_gaussian,0,15,14,0.000163,0.000217,508,0.084667,0,0.000000,0
P1_gaussian,0,15,15,0.000123,0.000165,561,0.093500,0,0.000000,0
P1_gaussian,0,15,16,0.000084,0.000112,562,0.093667,0,0.000000,0
P1_gaussian,0,15,17,0.000051,0.000068,585,0.097500,0,0.000000,0
P1_gaussian,0,15,18,0.000028,0.000037,593,0.098833,0,0.000000,0
P1_gaussian,0,15,19,0.000013,0.000018,586,0.097667,0,0.000000,0
P1_gaussian,0,15,20,0.000006,0.000008,568,0.094667,0,0.000000,0
P1_gaussian,0,15,21,0.000002,0.000003,546,0.091000,0,0.000000,0
P1_gaussian,0,15,22,0.000001,0.000001,582,0.097000,0,0.000000,0
P1_gaussian,0,15,23,0.000000,0.000000,531,0.088500,0,0.000000,0
P1_gaussian,0,16,0,0.000000,0.000000,539,0.089833,0,0.000000,0
P1_gaussian,0,16,1,0.000000,0.000000,545,0.090833,0,0.000000,0
P1_gaussian,0,16,2,0.000001,0.000001,516,0.086000,0,0.000000,0
P1_gaussian,0,16,3,0.000002,0.000002,551,0.091833,0,0.000000,0
P1_gaussian,0,16,4,0.000004,0.000005,592,0.098667,0,0.000000,0
P1_gaussian,0,16,5,0.000009,0.000012,606,0.101000,0,0.000000,0
P1_gaussian,0,16,6,0.000019,0.000025,591,0.098500,0,0.000000,0
P1_gaussian,0,16,7,0.000034,0.000046,582,0.097000,0,0.000000,0
P1_gaussian,0,16,8,0.000057,0.000076,564,0.094000,0,0.000000,0
P1_gaussian,0,16,9,0.000084,0.000112,555,0.092500,0,0.000000,0
P1_gaussian,0,16,10,0.000110,0.000147,544,0.090667,0,0.000000,0
P1_gaussian,0,16,11,0.000130,0.000174,548,0.091333,0,0.000000,0
P1_gaussian,0,16,12,0.000138,0.000184,542,0.090333,0,0.000000,0
P1_gaussian,0,16,13,0.000130,0.000174,519,0.086500,0,0.000000,0
P1_gaussian,0,16,14,0.000110,0.000147,536,0.089333,0,0.000000,0
P1_gaussian,0,16,15,0.000084,0.000112,541,0.090167,0,0.000000,0
P1_gaussian,0,16,16,0.000057,0.000076,573,0.095500,0,0.000000,0
P1_gaussian,0,16,17,0.000034,0.000046,616,0.102667,0,0.000000,0
P1_gaussian,0,16,18,0.000019,0.000025,590,0.098333,0,0.000000,0
P1_gaussian,0,16,19,0.000009,0.000012,590,0.098333,0,0.000000,0
P1_gaussian,0,16,20,0.000004,0.000005,563,0.093833,0,0.000000,0
P1_gaussian,0,16,21,0.000002,0.000002,545,0.090833,0,0.000000,0
P1_gaussian,0,16,22,0.000001,0.000001,535,0.089167,0,0.000000,0
P1_gaussian,0,16,23,0.000000,0.000000,539,0.089833,0,0.000000,0
P1_gaussian,0,17,0,0.000000,0.000000,475,0.079167,0,0.000000,0
P1_gaussian,0,17,1,0.000000,0.000000,498,0.083000,0,0.000000,0
P1_gaussian,0,17,2,0.000000,0.000000,499,0.083167,0,0.000000,0
P1_gaussian,0,17,3,0.000001,0.000001,541,0.090167,0,0.000000,0
P1_gaussian,0,17,4,0.000002,0.000003,525,0.087500,0,0.000000,0
P1_gaussian,0,17,5,0.000005,0.000007,564,0.094000,0,0.000000,0
P1_gaussian,0,17,6,0.000011,0.000015,572,0.095333,0,0.000000,0
P1_gaussian,0,17,7,0.000021,0.000028,589,0.098167,0,0.000000,0
P1_gaussian,0,17,8,0.000034,0.000046,575,0.095833,0,0.000000,0
P1_gaussian,0,17,9,0.000051,0.000068,566,0.094333,0,0.000000,0
P1_gaussian,0,17,10,0.000067,0.000089,555,0.092500,0,0.000000,0
P1_gaussian,0,17,11,0.000079,0.000106,534,0.089000,0,0.000000,0
P1_gaussian,0,17,12,0.000084,0.000112,547,0.091167,0,0.000000,0
P1_gaussian,0,17,13,0.000079,0.000106,545,0.090833,0,0.000000,0
P1_gaussian,0,17,14,0.000067,0.000089,562,0.093667,0,0.000000,0
P1_gaussian,0,17,15,0.000051,0.000068,559,0.093167,0,0.000000,0
P1_gaussian,0,17,16,0.000034,0.000046,586,0.097667,0,0.000000,0
P1_gaussian,0,17,17,0.000021,0.000028,603,0.100500,0,0.000000,0
P1_gaussian,0,17,18,0.000011,0.000015,568,0.094667,0,0.000000,0
P1_gaussian,0,17,19,0.000005,0.000007,573,0.095500,0,0.000000,0
P1_gaussian,0,17,20,0.000002,0.000003,564,0.094000,0,0.000000,0
P1_gaussian,0,17,21,0.000001,0.000001,531,0.088500,0,0.000000,0
P1_gaussian,0,17,22,0.000000,0.000000,505,0.084167,0,0.000000,0
P1_gaussian,0,17,23,0.000000,0.000000,510,0.085000,0,0.000000,0
P1_gaussian,0,18,0,0.000000,0.000000,470,0.078333,0,0.000000,0
P1_gaussian,0,18,1,0.000000,0.000000,465,0.077500,0,0.000000,0
P1_gaussian,0,18,2,0.000000,0.000000,499,0.083167,0,0.000000,0
P1_gaussian,0,18,3,0.000001,0.000001,521,0.086833,0,0.000000,0
P1_gaussian,0,18,4,0.000001,0.000002,549,0.091500,0,0.000000,0
P1_gaussian,0,18,5,0.000003,0.000004,556,0.092667,0,0.000000,0
P1_gaussian,0,18,6,0.000006,0.000008,566,0.094333,0,0.000000,0
P1_gaussian,0,18,7,0.000011,0.000015,571,0.095167,0,0.000000,0
P1_gaussian,0,18,8,0.000019,0.000025,588,0.098000,0,0.000000,0
P1_gaussian,0,18,9,0.000028,0.000037,592,0.098667,0,0.000000,0
P1_gaussian,0,18,10,0.000036,0.000048,574,0.095667,0,0.000000,0
P1_gaussian,0,18,11,0.000043,0.000057,588,0.098000,0,0.000000,0
P1_gaussian,0,18,12,0.000045,0.000061,565,0.094167,0,0.000000,0
P1_gaussian,0,18,13,0.000043,0.000057,559,0.093167,0,0.000000,0
P1_gaussian,0,18,14,0.000036,0.000048,573,0.095500,0,0.000000,0
P1_gaussian,0,18,15,0.000028,0.000037,580,0.096667,0,0.000000,0
P1_gaussian,0,18,16,0.000019,0.000025,576,0.096000,0,0.000000,0
P1_gaussian,0,18,17,0.000011,0.000015,571,0.095167,0,0.000000,0
P1_gaussian,0,18,18,0.000006,0.000008,551,0.091833,0,0.000000,0
P1_gaussian,0,18,19,0.000003,0.000004,564,0.094000,0,0.000000,0
P1_gaussian,0,18,20,0.000001,0.000002,497,0.082833,0,0.000000,0
P1_gaussian,0,18,21,0.000001,0.000001,487,0.081167,0,0.000000,0
P1_gaussian,0,18,22,0.000000,0.000000,503,0.083833,0,0.000000,0
P1_gaussian,0,18,23,0.000000,0.000000,475,0.079167,0,0.000000,0
P1_gaussian,0,19,0,0.000000,0.000000,466,0.077667,0,0.000000,0
P1_gaussian,0,19,1,0.000000,0.000000,442,0.073667,0,0.000000,0
P1_gaussian,0,19,2,0.000000,0.000000,488,0.081333,0,0.000000,0
P1_gaussian,0,19,3,0.000000,0.000000,468,0.078000,0,0.000000,0
P1_gaussian,0,19,4,0.000001,0.000001,529,0.088167,0,0.000000,0
P1_gaussian,0,19,5,0.000001,0.000002,529,0.088167,0,0.000000,0
P1_gaussian,0,19,6,0.000003,0.000004,548,0.091333,0,0.000000,0
P1_gaussian,0,19,7,0.000005,0.000007,582,0.097000,0,0.000000,0
P1_gaussian,0,19,8,0.000009,0.000012,585,0.097500,0,0.000000,0
P1_gaussian,0,19,9,0.000013,0.000018,574,0.095667,0,0.000000,0
P1_gaussian,0,19,10,0.000018,0.000024,599,0.099833,0,0.000000,0
P1_gaussian,0,19,11,0.000021,0.000028,576,0.096000,0,0.000000,0
P1_gaussian,0,19,12,0.000022,0.000029,608,0.101333,0,0.000000,0
P1_gaussian,0,19,13,0.000021,0.000028,572,0.095333,0,0.000000,0
P1_gaussian,0,19,14,0.000018,0.000024,567,0.094500,0,0.000000,0
P1_gaussian,0,19,15,0.000013,0.000018,567,0.094500,0,0.000000,0
P1_gaussian,0,19,16,0.000009,0.000012,582,0.097000,0,0.000000,0
P1_gaussian,0,19,17,0.000005,0.000007,577,0.096167,0,0.000000,0
P1_gaussian,0,19,18,0.000003,0.000004,526,0.087667,0,0.000000,0
P1_gaussian,0,19,19,0.000001,0.000002,537,0.089500,0,0.000000,0
P1_gaussian,0,19,20,0.000001,0.000001,498,0.083000,0,0.000000,0
P1_gaussian,0,19,21,0.000000,0.000000,481,0.080167,0,0.000000,0
P1_gaussian,0,19,22,0.000000,0.000000,465,0.077500,0,0.000000,0
P1_gaussian,0,19,23,0.000000,0.000000,451,0.075167,0,0.000000,0
P1_gaussian,0,20,0,0.000000,0.000000,390,0.065000,0,0.000000,0
P1_gaussian,0,20,1,0.000000,0.000000,446,0.074333,0,0.000000,0
P1_gaussian,0,20,2,0.000000,0.000000,443,0.073833,0,0.000000,0
P1_gaussian,0,20,3,0.000000,0.000000,452,0.075333,0,0.000000,0
P1_gaussian,0,20,4,0.000000,0.000000,473,0.078833,0,0.000000,0
P1_gaussian,0,20,5,0.000001,0.000001,492,0.082000,0,0.000000,0
P1_gaussian,0,20,6,0.000001,0.000002,535,0.089167,0,0.000000,0
P1_gaussian,0,20,7,0.000002,0.000003,541,0.090167,0,0.000000,0
P1_gaussian,0,20,8,0.000004,0.000005,568,0.094667,0,0.000000,0
P1_gaussian,0,20,9,0.000006,0.000008,584,0.097333,0,0.000000,0
P1_gaussian,0,20,10,0.000008,0.000010,568,0.094667,0,0.000000,0
P1_gaussian,0,20,11,0.000009,0.000012,563,0.093833,0,0.000000,0
P1_gaussian,0,20,12,0.000010,0.000013,557,0.092833,0,0.000000,0
P1_gaussian,0,20,13,0.000009,0.000012,576,0.096000,0,0.000000,0
P1_gaussian,0,20,14,0.000008,0.000010,576,0.096000,0,0.000000,0
P1_gaussian,0,20,15,0.000006,0.000008,580,0.096667,0,0.000000,0
P1_gaussian,0,20,16,0.000004,0.000005,592,0.098667,0,0.000000,0
P1_gaussian,0,20,17,0.000002,0.000003,541,0.090167,0,0.000000,0
P1_gaussian,0,20,18,0.000001,0.000002,525,0.087500,0,0.000000,0
P1_gaussian,0,20,19,0.000001,0.000001,500,0.083333,0,0.000000,0
P1_gaussian,0,20,20,0.000000,0.000000,494,0.082333,0,0.000000,0
P1_gaussian,0,20,21,0.000000,0.000000,460,0.076667,0,0.000000,0
P1_gaussian,0,20,22,0.000000,0.000000,412,0.068667,0,0.000000,0
P1_gaussian,0,20,23,0.000000,0.000000,397,0.066167,0,0.000000,0
P1_gaussian,0,21,0,0.000000,0.000000,418,0.069667,0,0.000000,0
P1_gaussian,0,21,1,0.000000,0.000000,413,0.068833,0,0.000000,0
P1_gaussian,0,21,2,0.000000,0.000000,392,0.065333,0,0.000000,0
P1_gaussian,0,21,3,0.000000,0.000000,415,0.069167,0,0.000000,0
P1_gaussian,0,21,4,0.000000,0.000000,470,0.078333,0,0.000000,0
P1_gaussian,0,21,5,0.000000,0.000000,471,0.078500,0,0.000000,0
P1_gaussian,0,21,6,0.000001,0.000001,491,0.081833,0,0.000000,0
P1_gaussian,0,21,7,0.000001,0.000001,552,0.092000,0,0.000000,0
P1_gaussian,0,21,8,0.000002,0.000002,566,0.094333,0,0.000000,0
P1_gaussian,0,21,9,0.000002,0.000003,568,0.094667,0,0.000000,0
P1_gaussian,0,21,10,0.000003,0.000004,572,0.095333,0,0.000000,0
P1_gaussian,0,21,11,0.000004,0.000005,563,0.093833,0,0.000000,0
P1_gaussian,0,21,12,0.000004,0.000005,552,0.092000,0,0.000000,0
P1_gaussian,0,21,13,0.000004,0.000005,587,0.097833,0,0.000000,0
P1_gaussian,0,21,14,0.000003,0.000004,563,0.093833,0,0.000000,0
P1_gaussian,0,21,15,0.000002,0.000003,535,0.089167,0,0.000000,0
P1_gaussian,0,21,16,0.000002,0.000002,525,0.087500,0,0.000000,0
P1_gaussian,0,21,17,0.000001,0.000001,537,0.089500,0,0.000000,0
P1_gaussian,0,21,18,0.000001,0.000001,506,0.084333,0,0.000000,0
P1_gaussian,0,21,19,0.000000,0.000000,451,0.075167,0,0.000000,0
P1_gaussian,0,21,20,0.000000,0.000000,429,0.071500,0,0.000000,0
P1_gaussian,0,21,21,0.000000,0.000000,407,0.067833,0,0.000000,0
P1_gaussian,0,21,22,0.000000,0.000000,418,0.069667,0,0.000000,0
P1_gaussian,0,21,23,0.000000,0.000000,401,0.066833,0,0.000000,0
P1_gaussian,0,22,0,0.000000,0.000000,392,0.065333,0,0.000000,0
P1_gaussian,0,22,1,0.000000,0.000000,377,0.062833,0,0.000000,0
P1_gaussian,0,22,2,0.000000,0.000000,379,0.063167,0,0.000000,0
P1_gaussian,0,22,3,0.000000,0.000000,395,0.065833,0,0.000000,0
P1_gaussian,0,22,4,0.000000,0.000000,432,0.072000,0,0.000000,0
P1_gaussian,0,22,5,0.000000,0.000000,445,0.074167,0,0.000000,0
P1_gaussian,0,22,6,0.000000,0.000000,483,0.080500,0,0.000000,0
P1_gaussian,0,22,7,0.000000,0.000000,515,0.085833,0,0.000000,0
P1_gaussian,0,22,8,0.000001,0.000001,546,0.091000,0,0.000000,0
P1_gaussian,0,22,9,0.000001,0.000001,558,0.093000,0,0.000000,0
P1_gaussian,0,22,10,0.000001,0.000001,576,0.096000,0,0.000000,0
P1_gaussian,0,22,11,0.000001,0.000002,531,0.088500,0,0.000000,0
P1_gaussian,0,22,12,0.000001,0.000002,536,0.089333,0,0.000000,0
P1_gaussian,0,22,13,0.000001,0.000002,538,0.089667,0,0.000000,0
P1_gaussian,0,22,14,0.000001,0.000001,547,0.091167,0,0.000000,0
P1_gaussian,0,22,15,0.000001,0.000001,573,0.095500,0,0.000000,0
P1_gaussian,0,22,16,0.000001,0.000001,537,0.089500,0,0.000000,0
P1_gaussian,0,22,17,0.000000,0.000000,524,0.087333,0,0.000000,0
P1_gaussian,0,22,18,0.000000,0.000000,467,0.077833,0,0.000000,0
P1_gaussian,0,22,19,0.000000,0.000000,476,0.079333,0,0.000000,0
P1_gaussian,0,22,20,0.000000,0.000000,448,0.074667,0,0.000000,0
P1_gaussian,0,22,21,0.000000,0.000000,400,0.066667,0,0.000000,0
P1_gaussian,0,22,22,0.000000,0.000000,374,0.062333,0,0.000000,0
P1_gaussian,0,22,23,0.000000,0.000000,386,0.064333,0,0.000000,0
P1_gaussian,0,23,0,0.000000,0.000000,388,0.064667,0,0.000000,0
P1_gaussian,0,23,1,0.000000,0.000000,369,0.061500,0,0.000000,0
P1_gaussian,0,23,2,0.000000,0.000000,384,0.064000,0,0.000000,0
P1_gaussian,0,23,3,0.000000,0.000000,391,0.065167,0,0.000000,0
P1_gaussian,0,23,4,0.000000,0.000000,424,0.070667,0,0.000000,0
P1_gaussian,0,23,5,0.000000,0.000000,439,0.073167,0,0.000000,0
P1_gaussian,0,23,6,0.000000,0.000000,508,0.084667,0,0.000000,0
P1_gaussian,0,23,7,0.000000,0.000000,514,0.085667,0,0.000000,0
P1_gaussian,0,23,8,0.000000,0.000000,519,0.086500,0,0.000000,0
P1_gaussian,0,23,9,0.000000,0.000000,562,0.093667,0,0.000000,0
P1_gaussian,0,23,10,0.000000,0.000000,562,0.093667,0,0.000000,0
P1_gaussian,0,23,11,0.000000,0.000001,545,0.090833,0,0.000000,0
P1_gaussian,0,23,12,0.000000,0.000001,540,0.090000,0,0.000000,0
P1_gaussian,0,23,13,0.000000,0.000001,541,0.090167,0,0.000000,0
P1_gaussian,0,23,14,0.000000,0.000000,544,0.090667,0,0.000000,0
P1_gaussian,0,23,15,0.000000,0.000000,533,0.088833,0,0.000000,0
P1_gaussian,0,23,16,0.000000,0.000000,537,0.089500,0,0.000000,0
P1_gaussian,0,23,17,0.000000,0.000000,496,0.082667,0,0.000000,0
P1_gaussian,0,23,18,0.000000,0.000000,479,0.079833,0,0.000000,0
P1_gaussian,0,23,19,0.000000,0.000000,446,0.074333,0,0.000000,0
P1_gaussian,0,23,20,0.000000,0.000000,420,0.070000,0,0.000000,0
P1_gaussian,0,23,21,0.000000,0.000000,401,0.066833,0,0.000000,0
P1_gaussian,0,23,22,0.000000,0.000000,389,0.064833,0,0.000000,0
P1_gaussian,0,23,23,0.000000,0.000000,384,0.064000,0,0.000000,0
P1_gaussian,1,0,0,0.000000,0.000000,365,0.060833,0,0.000000,0
P1_gaussian,1,0,1,0.000000,0.000000,361,0.060167,0,0.000000,0
P1_gaussian,1,0,2,0.000000,0.000000,384,0.064000,0,0.000000,0
P1_gaussian,1,0,3,0.000000,0.000000,403,0.067167,0,0.000000,0
P1_gaussian,1,0,4,0.000000,0.000000,438,0.073000,0,0.000000,0
P1_gaussian,1,0,5,0.000000,0.000000,451,0.075167,0,0.000000,0
P1_gaussian,1,0,6,0.000000,0.000000,494,0.082333,0,0.000000,0
P1_gaussian,1,0,7,0.000000,0.000000,519,0.086500,0,0.000000,0
P1_gaussian,1,0,8,0.000000,0.000000,530,0.088333,0,0.000000,0
P1_gaussian,1,0,9,0.000000,0.000000,562,0.093667,0,0.000000,0
P1_gaussian,1,0,10,0.000000,0.000000,552,0.092000,0,0.000000,0
P1_gaussian,1,0,11,0.000000,0.000001,548,0.091333,0,0.000000,0
P1_gaussian,1,0,12,0.000000,0.000001,546,0.091000,0,0.000000,0
P1_gaussian,1,0,13,0.000000,0.000001,542,0.090333,0,0.000000,0
P1_gaussian,1,0,14,0.000000,0.000000,567,0.094500,0,0.000000,0
P1_gaussian,1,0,15,0.000000,0.000000,551,0.091833,0,0.000000,0
P1_gaussian,1,0,16,0.000000,0.000000,560,0.093333,0,0.000000,0
P1_gaussian,1,0,17,0.000000,0.000000,513,0.085500,0,0.000000,0
P1_gaussian,1,0,18,0.000000,0.000000,471,0.078500,0,0.000000,0
P1_gaussian,1,0,19,0.000000,0.000000,459,0.076500,0,0.000000,0
P1_gaussian,1,0,20,0.000000,0.000000,407,0.067833,0,0.000000,0
P1_gaussian,1,0,21,0.000000,0.000000,420,0.070000,0,0.000000,0
P1_gaussian,1,0,22,0.000000,0.000000,384,0.064000,0,0.000000,0
P1_gaussian,1,0,23,0.000000,0.000000,371,0.061833,0,0.000000,0
P1_gaussian,1,1,0,0.000000,0.000000,393,0.065500,0,0.000000,0
P1_gaussian,1,1,1,0.000000,0.000000,366,0.061000,0,0.000000,0
P1_gaussian,1,1,2,0.000000,0.000000,373,0.062167,0,0.000000,0
P1_gaussian,1,1,3,0.000000,0.000000,411,0.068500,0,0.000000,0
P1_gaussian,1,1,4,0.000000,0.000000,444,0.074000,0,0.000000,0
P1_gaussian,1,1,5,0.000000,0.000000,458,0.076333,0,0.000000,0
P1_gaussian,1,1,6,0.000000,0.000000,479,0.079833,0,0.000000,0
P1_gaussian,1,1,7,0.000000,0.000000,516,0.086000,0,0.000000,0
P1_gaussian,1,1,8,0.000001,0.000001,526,0.087667,0,0.000000,0
P1_gaussian,1,1,9,0.000001,0.000001,532,0.088667,0,0.000000,0
P1_gaussian,1,1,10,0.000001,0.000002,540,0.090000,0,0.000000,0
P1_gaussian,1,1,11,0.000001,0.000002,534,0.089000,0,0.000000,0
P1_gaussian,1,1,12,0.000001,0.000002,562,0.093667,0,0.000000,0
P1_gaussian,1,1,13,0.000001,0.000002,556,0.092667,0,0.000000,0
P1_gaussian,1,1,14,0.000001,0.000002,570,0.095000,0,0.000000,0
P1_gaussian,1,1,15,0.000001,0.000001,556,0.092667,0,0.000000,0
P1_gaussian,1,1,16,0.000001,0.000001,540,0.090000,0,0.000000,0
P1_gaussian,1,1,17,0.000000,0.000000,508,0.084667,0,0.000000,0
P1_gaussian,1,1,18,0.000000,0.000000,502,0.083667,0,0.000000,0
P1_gaussian,1,1,19,0.000000,0.000000,430,0.071667,0,0.000000,0
P1_gaussian,1,1,20,0.000000,0.000000,414,0.069000,0,0.000000,0
P1_gaussian,1,1,21,0.000000,0.000000,404,0.067333,0,0.000000,0
P1_gaussian,1,1,22,0.000000,0.000000,377,0.062833,0,0.000000,0
P1_gaussian,1,1,23,0.000000,0.000000,393,0.065500,0,0.000000,0
P1_gaussian,1,2,0,0.000000,0.000000,396,0.066000,0,0.000000,0
P1_gaussian,1,2,1,0.000000,0.000000,367,0.061167,0,0.000000,0
P1_gaussian,1,2,2,0.000000,0.000000,419,0.069833,0,0.000000,0
P1_gaussian,1,2,3,0.000000,0.000000,410,0.068333,0,0.000000,0
P1_gaussian,1,2,4,0.000000,0.000000,467,0.077833,0,0.000000,0
P1_gaussian,1,2,5,0.000000,0.000000,471,0.078500,0,0.000000,0
P1_gaussian,1,2,6,0.000001,0.000001,479,0.079833,0,0.000000,0
P1_gaussian,1,2,7,0.000001,0.000002,522,0.087000,0,0.000000,0
P1_gaussian,1,2,8,0.000002,0.000003,545,0.090833,0,0.000000,0
P1_gaussian,1,2,9,0.000003,0.000004,576,0.096000,0,0.000000,0
P1_gaussian,1,2,10,0.000004,0.000005,553,0.092167,0,0.000000,0
P1_gaussian,1,2,11,0.000004,0.000006,576,0.096000,0,0.000000,0
P1_gaussian,1,2,12,0.000005,0.000006,582,0.097000,0,0.000000,0
P1_gaussian,1,2,13,0.000004,0.000006,584,0.097333,0,0.000000,0
P1_gaussian,1,2,14,0.000004,0.000005,590,0.098333,0,0.000000,0
P1_gaussian,1,2,15,0.000003,0.000004,561,0.093500,0,0.000000,0
P1_gaussian,1,2,16,0.000002,0.000003,538,0.089667,0,0.000000,0
P1_gaussian,1,2,17,0.000001,0.000002,527,0.087833,0,0.000000,0
P1_gaussian,1,2,18,0.000001,0.000001,493,0.082167,0,0.000000,0
P1_gaussian,1,2,19,0.000000,0.000000,454,0.075667,0,0.000000,0
P1_gaussian,1,2,20,0.000000,0.000000,441,0.073500,0,0.000000,0
P1_gaussian,1,2,21,0.000000,0.000000,422,0.070333,0,0.000000,0
P1_gaussian,1,2,22,0.000000,0.000000,388,0.064667,0,0.000000,0
P1_gaussian,1,2,23,0.000000,0.000000,395,0.065833,0,0.000000,0
P1_gaussian,1,3,0,0.000000,0.000000,416,0.069333,0,0.000000,0
P1_gaussian,1,3,1,0.000000,0.000000,415,0.069167,0,0.000000,0
P1_gaussian,1,3,2,0.000000,0.000000,426,0.071000,0,0.000000,0
P1_gaussian,1,3,3,0.000000,0.000000,462,0.077000,0,0.000000,0
P1_gaussian,1,3,4,0.000000,0.000001,484,0.080667,0,0.000000,0
P1_gaussian,1,3,5,0.000001,0.000001,482,0.080333,0,0.000000,0
P1_gaussian,1,3,6,0.000002,0.000002,527,0.087833,0,0.000000,0
P1_gaussian,1,3,7,0.000003,0.000004,537,0.089500,0,0.000000,0
P1_gaussian,1,3,8,0.000005,0.000007,556,0.092667,0,0.000000,0
P1_gaussian,1,3,9,0.000008,0.000011,574,0.095667,0,0.000000,0
P1_gaussian,1,3,10,0.000011,0.000014,563,0.093833,0,0.000000,0
P1_gaussian,1,3,11,0.000013,0.000017,553,0.092167,0,0.000000,0
P1_gaussian,1,3,12,0.000013,0.000018,546,0.091000,0,0.000000,0
P1_gaussian,1,3,13,0.000013,0.000017,583,0.097167,0,0.000000,0
P1_gaussian,1,3,14,0.000011,0.000014,560,0.093333,0,0.000000,0
P1_gaussian,1,3,15,0.000008,0.000011,588,0.098000,0,0.000000,0
P1_gaussian,1,3,16,0.000005,0.000007,529,0.088167,0,0.000000,0
P1_gaussian,1,3,17,0.000003,0.000004,555,0.092500,0,0.000000,0
P1_gaussian,1,3,18,0.000002,0.000002,510,0.085000,0,0.000000,0
P1_gaussian,1,3,19,0.000001,0.000001,476,0.079333,0,0.000000,0
P1_gaussian,1,3,20,0.000000,0.000001,436,0.072667,0,0.000000,0
P1_gaussian,1,3,21,0.000000,0.000000,424,0.070667,0,0.000000,0
P1_gaussian,1,3,22,0.000000,0.000000,399,0.066500,0,0.000000,0
P1_gaussian,1,3,23,0.000000,0.000000,425,0.070833,0,0.000000,0
P1_gaussian,1,4,0,0.000000,0.000000,427,0.071167,0,0.000000,0
P1_gaussian,1,4,1,0.000000,0.000000,430,0.071667,0,0.000000,0
P1_gaussian,1,4,2,0.000000,0.000000,441,0.073500,0,0.000000,0
P1_gaussian,1,4,3,0.000000,0.000001,415,0.069167,0,0.000000,0
P1_gaussian,1,4,4,0.000001,0.000001,475,0.079167,0,0.000000,0
P1_gaussian,1,4,5,0.000002,0.000003,499,0.083167,0,0.000000,0
P1_gaussian,1,4,6,0.000005,0.000006,540,0.090000,0,0.000000,0
P1_gaussian,1,4,7,0.000009,0.000011,569,0.094833,0,0.000000,0
P1_gaussian,1,4,8,0.000014,0.000019,566,0.094333,0,0.000000,0
P1_gaussian,1,4,9,0.000021,0.000028,575,0.095833,0,0.000000,0
P1_gaussian,1,4,10,0.000028,0.000037,570,0.095000,0,0.000000,0
P1_gaussian,1,4,11,0.000033,0.000043,568,0.094667,0,0.000000,0
P1_gaussian,1,4,12,0.000034,0.000046,574,0.095667,0,0.000000,0
P1_gaussian,1,4,13,0.000033,0.000043,551,0.091833,0,0.000000,0
P1_gaussian,1,4,14,0.000028,0.000037,574,0.095667,0,0.000000,0
P1_gaussian,1,4,15,0.000021,0.000028,580,0.096667,0,0.000000,0
P1_gaussian,1,4,16,0.000014,0.000019,550,0.091667,0,0.000000,0
P1_gaussian,1,4,17,0.000009,0.000011,540,0.090000,0,0.000000,0
P1_gaussian,1,4,18,0.000005,0.000006,530,0.088333,0,0.000000,0
P1_gaussian,1,4,19,0.000002,0.000003,509,0.084833,0,0.000000,0
P1_gaussian,1,4,20,0.000001,0.000001,477,0.079500,0,0.000000,0
